row_index,relative_path,category,historical_garment_id,corrected_garment_id,historical_fold_id,corrected_fold_id,override_applied
1662,Skinny/6-2.tif,Skinny,Skinny__G06,Skinny__G06,2,2,no
1663,Skinny/6-3.tif,Skinny,Skinny__G06,Skinny__G06,2,2,no
1664,Skinny/6-4.tif,Skinny,Skinny__G06,Skinny__G06,2,2,no
1665,Skinny/6-5.tif,Skinny,Skinny__G06,Skinny__G06,2,2,no
1666,Skinny/6-6.tif,Skinny,Skinny__G06,Skinny__G06,2,2,no
1667,Skinny/6-7.tif,Skinny,Skinny__G06,Skinny__G06,2,2,no
1668,Skinny/6-8.tif,Skinny,Skinny__G06,Skinny__G06,2,2,no
1669,Skinny/6-9.tif,Skinny,Skinny__G06,Skinny__G06,2,2,no
1670,Skinny/7-1.tif,Skinny,Skinny__G07,Skinny__G07,3,3,no
1671,Skinny/7-10.tif,Skinny,Skinny__G07,Skinny__G07,3,3,no
1672,Skinny/7-2.tif,Skinny,Skinny__G07,Skinny__G07,3,3,no
1673,Skinny/7-3.tif,Skinny,Skinny__G07,Skinny__G07,3,3,no
1674,Skinny/7-4.tif,Skinny,Skinny__G07,Skinny__G07,3,3,no
1675,Skinny/7-5.tif,Skinny,Skinny__G07,Skinny__G07,3,3,no
1676,Skinny/7-6.tif,Skinny,Skinny__G07,Skinny__G07,3,3,no
1677,Skinny/7-7.tif,Skinny,Skinny__G07,Skinny__G07,3,3,no
1678,Skinny/7-8.tif,Skinny,Skinny__G07,Skinny__G07,3,3,no
1679,Skinny/7-9.tif,Skinny,Skinny__G07,Skinny__G07,3,3,no
1680,Skinny/8-1.tif,Skinny,Skinny__G08,Skinny__G08,3,3,no
1681,Skinny/8-10.tif,Skinny,Skinny__G08,Skinny__G08,3,3,no
1682,Skinny/8-2.tif,Skinny,Skinny__G08,Skinny__G08,3,3,no
1683,Skinny/8-3.tif,Skinny,Skinny__G08,Skinny__G08,3,3,no
1684,Skinny/8-4.tif,Skinny,Skinny__G08,Skinny__G08,3,3,no
1685,Skinny/8-5.tif,Skinny,Skinny__G08,Skinny__G08,3,3,no
1686,Skinny/8-6.tif,Skinny,Skinny__G08,Skinny__G08,3,3,no
1687,Skinny/8-7.tif,Skinny,Skinny__G08,Skinny__G08,3,3,no
1688,Skinny/8-8.tif,Skinny,Skinny__G08,Skinny__G08,3,3,no
1689,Skinny/8-9.tif,Skinny,Skinny__G08,Skinny__G08,3,3,no
1690,Skinny/9-1.tif,Skinny,Skinny__G09,Skinny__G09,4,4,no
1691,Skinny/9-10.tif,Skinny,Skinny__G09,Skinny__G09,4,4,no
1692,Skinny/9-2.tif,Skinny,Skinny__G09,Skinny__G09,4,4,no
1693,Skinny/9-3.tif,Skinny,Skinny__G09,Skinny__G09,4,4,no
1694,Skinny/9-4.tif,Skinny,Skinny__G09,Skinny__G09,4,4,no
1695,Skinny/9-5.tif,Skinny,Skinny__G09,Skinny__G09,4,4,no
1696,Skinny/9-6.tif,Skinny,Skinny__G09,Skinny__G09,4,4,no
1697,Skinny/9-7.tif,Skinny,Skinny__G09,Skinny__G09,4,4,no
1698,Skinny/9-8.tif,Skinny,Skinny__G09,Skinny__G09,4,4,no
1699,Skinny/9-9.tif,Skinny,Skinny__G09,Skinny__G09,4,4,no
1700,Straight/1-1.tif,Straight,Straight__G01,Straight__G01,0,0,no
1701,Straight/1-10.tif,Straight,Straight__G01,Straight__G01,0,0,no
1702,Straight/1-2.tif,Straight,Straight__G01,Straight__G01,0,0,no
1703,Straight/1-3.tif,Straight,Straight__G01,Straight__G01,0,0,no
1704,Straight/1-4.tif,Straight,Straight__G01,Straight__G01,0,0,no
1705,Straight/1-5.tif,Straight,Straight__G01,Straight__G01,0,0,no
1706,Straight/1-6.tif,Straight,Straight__G01,Straight__G01,0,0,no
1707,Straight/1-7.tif,Straight,Straight__G01,Straight__G01,0,0,no
1708,Straight/1-8.tif,Straight,Straight__G01,Straight__G01,0,0,no
1709,Straight/1-9.tif,Straight,Straight__G01,Straight__G01,0,0,no
1710,Straight/10-1.tif,Straight,Straight__G10,Straight__G10,4,4,no
1711,Straight/10-10.tif,Straight,Straight__G10,Straight__G10,4,4,no
1712,Straight/10-2.tif,Straight,Straight__G10,Straight__G10,4,4,no
1713,Straight/10-3.tif,Straight,Straight__G10,Straight__G10,4,4,no
1714,Straight/10-4.tif,Straight,Straight__G10,Straight__G10,4,4,no
1715,Straight/10-5.tif,Straight,Straight__G10,Straight__G10,4,4,no
1716,Straight/10-6.tif,Straight,Straight__G10,Straight__G10,4,4,no
1717,Straight/10-7.tif,Straight,Straight__G10,Straight__G10,4,4,no
1718,Straight/10-8.tif,Straight,Straight__G10,Straight__G10,4,4,no
1719,Straight/10-9.tif,Straight,Straight__G10,Straight__G10,4,4,no
1720,Straight/2-1.tif,Straight,Straight__G02,Straight__G02,0,0,no
1721,Straight/2-10.tif,Straight,Straight__G02,Straight__G02,0,0,no
1722,Straight/2-2.tif,Straight,Straight__G02,Straight__G02,0,0,no
1723,Straight/2-3.tif,Straight,Straight__G02,Straight__G02,0,0,no
1724,Straight/2-4.tif,Straight,Straight__G02,Straight__G02,0,0,no
1725,Straight/2-5.tif,Straight,Straight__G02,Straight__G02,0,0,no
1726,Straight/2-6.tif,Straight,Straight__G02,Straight__G02,0,0,no
1727,Straight/2-7.tif,Straight,Straight__G02,Straight__G02,0,0,no
1728,Straight/2-8.tif,Straight,Straight__G02,Straight__G02,0,0,no
1729,Straight/2-9.tif,Straight,Straight__G02,Straight__G02,0,0,no
1730,Straight/3-1.tif,Straight,Straight__G03,Straight__G03,1,1,no
1731,Straight/3-10.tif,Straight,Straight__G03,Straight__G03,1,1,no
1732,Straight/3-2.tif,Straight,Straight__G03,Straight__G03,1,1,no
1733,Straight/3-3.tif,Straight,Straight__G03,Straight__G03,1,1,no
1734,Straight/3-4.tif,Straight,Straight__G03,Straight__G03,1,1,no
1735,Straight/3-5.tif,Straight,Straight__G03,Straight__G03,1,1,no
1736,Straight/3-6.tif,Straight,Straight__G03,Straight__G03,1,1,no
1737,Straight/3-7.tif,Straight,Straight__G03,Straight__G03,1,1,no
1738,Straight/3-8.tif,Straight,Straight__G03,Straight__G03,1,1,no
1739,Straight/3-9.tif,Straight,Straight__G03,Straight__G03,1,1,no
1740,Straight/4-1.tif,Straight,Straight__G04,Straight__G04,1,1,no
1741,Straight/4-10.tif,Straight,Straight__G04,Straight__G04,1,1,no
1742,Straight/4-2.tif,Straight,Straight__G04,Straight__G04,1,1,no
1743,Straight/4-3.tif,Straight,Straight__G04,Straight__G04,1,1,no
1744,Straight/4-4.tif,Straight,Straight__G04,Straight__G04,1,1,no
1745,Straight/4-5.tif,Straight,Straight__G04,Straight__G04,1,1,no
1746,Straight/4-6.tif,Straight,Straight__G04,Straight__G04,1,1,no
1747,Straight/4-7.tif,Straight,Straight__G04,Straight__G04,1,1,no
1748,Straight/4-8.tif,Straight,Straight__G04,Straight__G04,1,1,no
1749,Straight/4-9.tif,Straight,Straight__G04,Straight__G04,1,1,no
1750,Straight/5-1.tif,Straight,Straight__G05,Straight__G05,2,2,no
1751,Straight/5-10.tif,Straight,Straight__G05,Straight__G05,2,2,no
1752,Straight/5-2.tif,Straight,Straight__G05,Straight__G05,2,2,no
1753,Straight/5-3.tif,Straight,Straight__G05,Straight__G05,2,2,no
1754,Straight/5-4.tif,Straight,Straight__G05,Straight__G05,2,2,no
1755,Straight/5-5.tif,Straight,Straight__G05,Straight__G05,2,2,no
1756,Straight/5-6.tif,Straight,Straight__G05,Straight__G05,2,2,no
1757,Straight/5-7.tif,Straight,Straight__G05,Straight__G05,2,2,no
1758,Straight/5-8.tif,Straight,Straight__G05,Straight__G05,2,2,no
1759,Straight/5-9.tif,Straight,Straight__G05,Straight__G05,2,2,no
1760,Straight/6-1.tif,Straight,Straight__G06,Straight__G06,2,2,no
1761,Straight/6-10.tif,Straight,Straight__G06,Straight__G06,2,2,no
1762,Straight/6-2.tif,Straight,Straight__G06,Straight__G06,2,2,no
1763,Straight/6-3.tif,Straight,Straight__G06,Straight__G06,2,2,no
1764,Straight/6-4.tif,Straight,Straight__G06,Straight__G06,2,2,no
1765,Straight/6-5.tif,Straight,Straight__G06,Straight__G06,2,2,no
1766,Straight/6-6.tif,Straight,Straight__G06,Straight__G06,2,2,no
1767,Straight/6-7.tif,Straight,Straight__G06,Straight__G06,2,2,no
1768,Straight/6-8.tif,Straight,Straight__G06,Straight__G06,2,2,no
1769,Straight/6-9.tif,Straight,Straight__G06,Straight__G06,2,2,no
1770,Straight/7-1.tif,Straight,Straight__G07,Straight__G07,3,3,no
1771,Straight/7-10.tif,Straight,Straight__G07,Straight__G07,3,3,no
1772,Straight/7-2.tif,Straight,Straight__G07,Straight__G07,3,3,no
1773,Straight/7-3.tif,Straight,Straight__G07,Straight__G07,3,3,no
1774,Straight/7-4.tif,Straight,Straight__G07,Straight__G07,3,3,no
1775,Straight/7-5.tif,Straight,Straight__G07,Straight__G07,3,3,no
1776,Straight/7-6.tif,Straight,Straight__G07,Straight__G07,3,3,no
1777,Straight/7-7.tif,Straight,Straight__G07,Straight__G07,3,3,no
1778,Straight/7-8.tif,Straight,Straight__G07,Straight__G07,3,3,no
1779,Straight/7-9.tif,Straight,Straight__G07,Straight__G07,3,3,no
1780,Straight/8-1.tif,Straight,Straight__G08,Straight__G08,3,3,no
1781,Straight/8-10.tif,Straight,Straight__G08,Straight__G08,3,3,no
1782,Straight/8-2.tif,Straight,Straight__G08,Straight__G08,3,3,no
1783,Straight/8-3.tif,Straight,Straight__G08,Straight__G08,3,3,no
1784,Straight/8-4.tif,Straight,Straight__G08,Straight__G08,3,3,no
1785,Straight/8-5.tif,Straight,Straight__G08,Straight__G08,3,3,no
1786,Straight/8-6.tif,Straight,Straight__G08,Straight__G08,3,3,no
1787,Straight/8-7.tif,Straight,Straight__G08,Straight__G08,3,3,no
1788,Straight/8-8.tif,Straight,Straight__G08,Straight__G08,3,3,no
1789,Straight/8-9.tif,Straight,Straight__G08,Straight__G08,3,3,no
1790,Straight/9-1.tif,Straight,Straight__G09,Straight__G09,4,4,no
1791,Straight/9-10.tif,Straight,Straight__G09,Straight__G09,4,4,no
1792,Straight/9-2.tif,Straight,Straight__G09,Straight__G09,4,4,no
1793,Straight/9-3.tif,Straight,Straight__G09,Straight__G09,4,4,no
1794,Straight/9-4.tif,Straight,Straight__G09,Straight__G09,4,4,no
1795,Straight/9-5.tif,Straight,Straight__G09,Straight__G09,4,4,no
1796,Straight/9-6.tif,Straight,Straight__G09,Straight__G09,4,4,no
1797,Straight/9-7.tif,Straight,Straight__G09,Straight__G09,4,4,no
1798,Straight/9-8.tif,Straight,Straight__G09,Straight__G09,4,4,no
1799,Straight/9-9.tif,Straight,Straight__G09,Straight__G09,4,4,no
1800,Suit/1-1.tif,Suit,Suit__G01,Suit__G01,0,0,no
1801,Suit/1-10.tif,Suit,Suit__G01,Suit__G01,0,0,no
1802,Suit/1-2.tif,Suit,Suit__G01,Suit__G01,0,0,no
1803,Suit/1-3.tif,Suit,Suit__G01,Suit__G01,0,0,no
1804,Suit/1-4.tif,Suit,Suit__G01,Suit__G01,0,0,no
1805,Suit/1-5.tif,Suit,Suit__G01,Suit__G01,0,0,no
1806,Suit/1-6.tif,Suit,Suit__G01,Suit__G01,0,0,no
1807,Suit/1-7.tif,Suit,Suit__G01,Suit__G01,0,0,no
1808,Suit/1-8.tif,Suit,Suit__G01,Suit__G01,0,0,no
1809,Suit/1-9.tif,Suit,Suit__G01,Suit__G01,0,0,no
1810,Suit/10-1.tif,Suit,Suit__G10,Suit__G10,4,4,no
1811,Suit/10-10.tif,Suit,Suit__G10,Suit__G10,4,4,no
1812,Suit/10-2.tif,Suit,Suit__G10,Suit__G10,4,4,no
1813,Suit/10-3.tif,Suit,Suit__G10,Suit__G10,4,4,no
1814,Suit/10-4.tif,Suit,Suit__G10,Suit__G10,4,4,no
1815,Suit/10-5.tif,Suit,Suit__G10,Suit__G10,4,4,no
1816,Suit/10-6.tif,Suit,Suit__G10,Suit__G10,4,4,no
1817,Suit/10-7.tif,Suit,Suit__G10,Suit__G10,4,4,no
1818,Suit/10-8.tif,Suit,Suit__G10,Suit__G10,4,4,no
1819,Suit/10-9.tif,Suit,Suit__G10,Suit__G10,4,4,no
1820,Suit/2-1.tif,Suit,Suit__G02,Suit__G02,0,0,no
1821,Suit/2-10.tif,Suit,Suit__G02,Suit__G02,0,0,no
1822,Suit/2-2.tif,Suit,Suit__G02,Suit__G02,0,0,no
1823,Suit/2-3.tif,Suit,Suit__G02,Suit__G02,0,0,no
1824,Suit/2-4.tif,Suit,Suit__G02,Suit__G02,0,0,no
1825,Suit/2-5.tif,Suit,Suit__G02,Suit__G02,0,0,no
1826,Suit/2-6.tif,Suit,Suit__G02,Suit__G02,0,0,no
1827,Suit/2-7.tif,Suit,Suit__G02,Suit__G02,0,0,no
1828,Suit/2-8.tif,Suit,Suit__G02,Suit__G02,0,0,no
1829,Suit/2-9.tif,Suit,Suit__G02,Suit__G02,0,0,no
1830,Suit/3-1.tif,Suit,Suit__G03,Suit__G03,1,1,no
1831,Suit/3-10.tif,Suit,Suit__G03,Suit__G03,1,1,no
1832,Suit/3-2.tif,Suit,Suit__G03,Suit__G03,1,1,no
1833,Suit/3-3.tif,Suit,Suit__G03,Suit__G03,1,1,no
1834,Suit/3-4.tif,Suit,Suit__G03,Suit__G03,1,1,no
1835,Suit/3-5.tif,Suit,Suit__G03,Suit__G03,1,1,no
1836,Suit/3-6.tif,Suit,Suit__G03,Suit__G03,1,1,no
1837,Suit/3-7.tif,Suit,Suit__G03,Suit__G03,1,1,no
1838,Suit/3-8.tif,Suit,Suit__G03,Suit__G03,1,1,no
1839,Suit/3-9.tif,Suit,Suit__G03,Suit__G03,1,1,no
1840,Suit/4-1.tif,Suit,Suit__G04,Suit__G04,1,1,no
1841,Suit/4-10.tif,Suit,Suit__G04,Suit__G04,1,1,no
1842,Suit/4-2.tif,Suit,Suit__G04,Suit__G04,1,1,no
1843,Suit/4-3.tif,Suit,Suit__G04,Suit__G04,1,1,no
1844,Suit/4-4.tif,Suit,Suit__G04,Suit__G04,1,1,no
1845,Suit/4-5.tif,Suit,Suit__G04,Suit__G04,1,1,no
1846,Suit/4-6.tif,Suit,Suit__G04,Suit__G04,1,1,no
1847,Suit/4-7.tif,Suit,Suit__G04,Suit__G04,1,1,no
1848,Suit/4-8.tif,Suit,Suit__G04,Suit__G04,1,1,no
1849,Suit/4-9.tif,Suit,Suit__G04,Suit__G04,1,1,no
1850,Suit/5-1.tif,Suit,Suit__G05,Suit__G05,2,2,no
1851,Suit/5-10.tif,Suit,Suit__G05,Suit__G05,2,2,no
1852,Suit/5-2.tif,Suit,Suit__G05,Suit__G05,2,2,no
1853,Suit/5-3.tif,Suit,Suit__G05,Suit__G05,2,2,no
1854,Suit/5-4.tif,Suit,Suit__G05,Suit__G05,2,2,no
1855,Suit/5-5.tif,Suit,Suit__G05,Suit__G05,2,2,no
1856,Suit/5-6.tif,Suit,Suit__G05,Suit__G05,2,2,no
1857,Suit/5-7.tif,Suit,Suit__G05,Suit__G05,2,2,no
1858,Suit/5-8.tif,Suit,Suit__G05,Suit__G05,2,2,no
1859,Suit/5-9.tif,Suit,Suit__G05,Suit__G05,2,2,no
1860,Suit/6-1.tif,Suit,Suit__G06,Suit__G06,2,2,no
1861,Suit/6-10.tif,Suit,Suit__G06,Suit__G06,2,2,no
1862,Suit/6-2.tif,Suit,Suit__G06,Suit__G06,2,2,no
1863,Suit/6-3.tif,Suit,Suit__G06,Suit__G06,2,2,no
1864,Suit/6-4.tif,Suit,Suit__G06,Suit__G06,2,2,no
1865,Suit/6-5.tif,Suit,Suit__G06,Suit__G06,2,2,no
1866,Suit/6-6.tif,Suit,Suit__G06,Suit__G06,2,2,no
1867,Suit/6-7.tif,Suit,Suit__G06,Suit__G06,2,2,no
1868,Suit/6-8.tif,Suit,Suit__G06,Suit__G06,2,2,no
1869,Suit/6-9.tif,Suit,Suit__G06,Suit__G06,2,2,no
1870,Suit/7-1.tif,Suit,Suit__G07,Suit__G07,3,3,no
1871,Suit/7-10.tif,Suit,Suit__G07,Suit__G07,3,3,no
1872,Suit/7-2.tif,Suit,Suit__G07,Suit__G07,3,3,no
1873,Suit/7-3.tif,Suit,Suit__G07,Suit__G07,3,3,no
1874,Suit/7-4.tif,Suit,Suit__G07,Suit__G07,3,3,no
1875,Suit/7-5.tif,Suit,Suit__G07,Suit__G07,3,3,no
1876,Suit/7-6.tif,Suit,Suit__G07,Suit__G07,3,3,no
1877,Suit/7-7.tif,Suit,Suit__G07,Suit__G07,3,3,no
1878,Suit/7-8.tif,Suit,Suit__G07,Suit__G07,3,3,no
1879,Suit/7-9.tif,Suit,Suit__G07,Suit__G07,3,3,no
1880,Suit/8-1.tif,Suit,Suit__G08,Suit__G08,3,3,no
1881,Suit/8-10.tif,Suit,Suit__G08,Suit__G08,3,3,no
1882,Suit/8-2.tif,Suit,Suit__G08,Suit__G08,3,3,no
1883,Suit/8-3.tif,Suit,Suit__G08,Suit__G08,3,3,no
1884,Suit/8-4.tif,Suit,Suit__G08,Suit__G08,3,3,no
1885,Suit/8-5.tif,Suit,Suit__G08,Suit__G08,3,3,no
1886,Suit/8-6.tif,Suit,Suit__G08,Suit__G08,3,3,no
1887,Suit/8-7.tif,Suit,Suit__G08,Suit__G08,3,3,no
1888,Suit/8-8.tif,Suit,Suit__G08,Suit__G08,3,3,no
1889,Suit/8-9.tif,Suit,Suit__G08,Suit__G08,3,3,no
1890,Suit/9-1.tif,Suit,Suit__G09,Suit__G09,4,4,no
1891,Suit/9-10.tif,Suit,Suit__G09,Suit__G09,4,4,no
1892,Suit/9-2.tif,Suit,Suit__G09,Suit__G09,4,4,no
1893,Suit/9-3.tif,Suit,Suit__G09,Suit__G09,4,4,no
1894,Suit/9-4.tif,Suit,Suit__G09,Suit__G09,4,4,no
1895,Suit/9-5.tif,Suit,Suit__G09,Suit__G09,4,4,no
1896,Suit/9-6.tif,Suit,Suit__G09,Suit__G09,4,4,no
1897,Suit/9-7.tif,Suit,Suit__G09,Suit__G09,4,4,no
1898,Suit/9-8.tif,Suit,Suit__G09,Suit__G09,4,4,no
1899,Suit/9-9.tif,Suit,Suit__G09,Suit__G09,4,4,no
1900,T-shirt/10_1.tif,T-shirt,T-shirt__G10,T-shirt__G10,4,4,no
1901,T-shirt/10_10.tif,T-shirt,T-shirt__G10,T-shirt__G10,4,4,no
1902,T-shirt/10_2.tif,T-shirt,T-shirt__G10,T-shirt__G10,4,4,no
1903,T-shirt/10_3.tif,T-shirt,T-shirt__G10,T-shirt__G10,4,4,no
1904,T-shirt/10_4.tif,T-shirt,T-shirt__G10,T-shirt__G10,4,4,no
1905,T-shirt/10_5.tif,T-shirt,T-shirt__G10,T-shirt__G10,4,4,no
1906,T-shirt/10_6.tif,T-shirt,T-shirt__G10,T-shirt__G10,4,4,no
1907,T-shirt/10_7.tif,T-shirt,T-shirt__G10,T-shirt__G10,4,4,no
1908,T-shirt/10_8.tif,T-shirt,T-shirt__G10,T-shirt__G10,4,4,no
1909,T-shirt/10_9.tif,T-shirt,T-shirt__G10,T-shirt__G10,4,4,no
1910,T-shirt/1_1.tif,T-shirt,T-shirt__G01,T-shirt__G01,0,0,no
1911,T-shirt/1_10.tif,T-shirt,T-shirt__G01,T-shirt__G01,0,0,no
1912,T-shirt/1_2.tif,T-shirt,T-shirt__G01,T-shirt__G01,0,0,no
1913,T-shirt/1_3.tif,T-shirt,T-shirt__G01,T-shirt__G01,0,0,no
1914,T-shirt/1_4.tif,T-shirt,T-shirt__G01,T-shirt__G01,0,0,no
1915,T-shirt/1_5.tif,T-shirt,T-shirt__G01,T-shirt__G01,0,0,no
1916,T-shirt/1_6.tif,T-shirt,T-shirt__G01,T-shirt__G01,0,0,no
1917,T-shirt/1_7.tif,T-shirt,T-shirt__G01,T-shirt__G01,0,0,no
1918,T-shirt/1_8.tif,T-shirt,T-shirt__G01,T-shirt__G01,0,0,no
1919,T-shirt/1_9.tif,T-shirt,T-shirt__G01,T-shirt__G01,0,0,no
1920,T-shirt/2_1.tif,T-shirt,T-shirt__G02,T-shirt__G02,0,0,no
1921,T-shirt/2_10.tif,T-shirt,T-shirt__G02,T-shirt__G02,0,0,no
1922,T-shirt/2_2.tif,T-shirt,T-shirt__G02,T-shirt__G02,0,0,no
1923,T-shirt/2_3.tif,T-shirt,T-shirt__G02,T-shirt__G02,0,0,no
1924,T-shirt/2_4.tif,T-shirt,T-shirt__G02,T-shirt__G02,0,0,no
1925,T-shirt/2_5.tif,T-shirt,T-shirt__G02,T-shirt__G02,0,0,no
1926,T-shirt/2_6.tif,T-shirt,T-shirt__G02,T-shirt__G02,0,0,no
1927,T-shirt/2_7.tif,T-shirt,T-shirt__G02,T-shirt__G02,0,0,no
1928,T-shirt/2_8.tif,T-shirt,T-shirt__G02,T-shirt__G02,0,0,no
1929,T-shirt/2_9.tif,T-shirt,T-shirt__G02,T-shirt__G02,0,0,no
1930,T-shirt/3-10.tif,T-shirt,T-shirt__G03,T-shirt__G03,1,1,no
1931,T-shirt/3_1.tif,T-shirt,T-shirt__G03,T-shirt__G03,1,1,no
1932,T-shirt/3_2.tif,T-shirt,T-shirt__G03,T-shirt__G03,1,1,no
1933,T-shirt/3_3.tif,T-shirt,T-shirt__G03,T-shirt__G03,1,1,no
1934,T-shirt/3_4.tif,T-shirt,T-shirt__G03,T-shirt__G03,1,1,no
1935,T-shirt/3_5.tif,T-shirt,T-shirt__G03,T-shirt__G03,1,1,no
1936,T-shirt/3_6.tif,T-shirt,T-shirt__G03,T-shirt__G03,1,1,no
1937,T-shirt/3_7.tif,T-shirt,T-shirt__G03,T-shirt__G03,1,1,no
1938,T-shirt/3_8.tif,T-shirt,T-shirt__G03,T-shirt__G03,1,1,no
1939,T-shirt/3_9.tif,T-shirt,T-shirt__G03,T-shirt__G03,1,1,no
1940,T-shirt/4_1.tif,T-shirt,T-shirt__G04,T-shirt__G04,1,1,no
1941,T-shirt/4_10.tif,T-shirt,T-shirt__G04,T-shirt__G04,1,1,no
1942,T-shirt/4_2.tif,T-shirt,T-shirt__G04,T-shirt__G04,1,1,no
1943,T-shirt/4_3.tif,T-shirt,T-shirt__G04,T-shirt__G04,1,1,no
1944,T-shirt/4_4.tif,T-shirt,T-shirt__G04,T-shirt__G04,1,1,no
1945,T-shirt/4_5.tif,T-shirt,T-shirt__G04,T-shirt__G04,1,1,no
1946,T-shirt/4_6.tif,T-shirt,T-shirt__G04,T-shirt__G04,1,1,no
1947,T-shirt/4_7.tif,T-shirt,T-shirt__G04,T-shirt__G04,1,1,no
1948,T-shirt/4_8.tif,T-shirt,T-shirt__G04,T-shirt__G04,1,1,no
1949,T-shirt/4_9.tif,T-shirt,T-shirt__G04,T-shirt__G04,1,1,no
1950,T-shirt/5_1.tif,T-shirt,T-shirt__G05,T-shirt__G05,2,2,no
1951,T-shirt/5_10.tif,T-shirt,T-shirt__G05,T-shirt__G05,2,2,no
1952,T-shirt/5_2.tif,T-shirt,T-shirt__G05,T-shirt__G05,2,2,no
1953,T-shirt/5_3.tif,T-shirt,T-shirt__G05,T-shirt__G05,2,2,no
1954,T-shirt/5_4.tif,T-shirt,T-shirt__G05,T-shirt__G05,2,2,no
1955,T-shirt/5_5.tif,T-shirt,T-shirt__G05,T-shirt__G05,2,2,no
1956,T-shirt/5_6.tif,T-shirt,T-shirt__G05,T-shirt__G05,2,2,no
1957,T-shirt/5_7.tif,T-shirt,T-shirt__G05,T-shirt__G05,2,2,no
1958,T-shirt/5_8.tif,T-shirt,T-shirt__G05,T-shirt__G05,2,2,no
1959,T-shirt/5_9.tif,T-shirt,T-shirt__G05,T-shirt__G05,2,2,no
1960,T-shirt/6_1.tif,T-shirt,T-shirt__G06,T-shirt__G06,2,2,no
1961,T-shirt/6_10.tif,T-shirt,T-shirt__G06,T-shirt__G06,2,2,no
1962,T-shirt/6_2.tif,T-shirt,T-shirt__G06,T-shirt__G06,2,2,no
1963,T-shirt/6_3.tif,T-shirt,T-shirt__G06,T-shirt__G06,2,2,no
1964,T-shirt/6_4.tif,T-shirt,T-shirt__G06,T-shirt__G06,2,2,no
1965,T-shirt/6_5.tif,T-shirt,T-shirt__G06,T-shirt__G06,2,2,no
1966,T-shirt/6_6.tif,T-shirt,T-shirt__G06,T-shirt__G06,2,2,no
1967,T-shirt/6_7.tif,T-shirt,T-shirt__G06,T-shirt__G06,2,2,no
1968,T-shirt/6_8.tif,T-shirt,T-shirt__G06,T-shirt__G06,2,2,no
1969,T-shirt/6_9.tif,T-shirt,T-shirt__G06,T-shirt__G06,2,2,no
1970,T-shirt/7_1.tif,T-shirt,T-shirt__G07,T-shirt__G07,3,3,no
1971,T-shirt/7_10.tif,T-shirt,T-shirt__G07,T-shirt__G07,3,3,no
1972,T-shirt/7_2.tif,T-shirt,T-shirt__G07,T-shirt__G07,3,3,no
1973,T-shirt/7_3.tif,T-shirt,T-shirt__G07,T-shirt__G07,3,3,no
1974,T-shirt/7_4.tif,T-shirt,T-shirt__G07,T-shirt__G07,3,3,no
1975,T-shirt/7_5.tif,T-shirt,T-shirt__G07,T-shirt__G07,3,3,no
1976,T-shirt/7_6.tif,T-shirt,T-shirt__G07,T-shirt__G07,3,3,no
1977,T-shirt/7_7.tif,T-shirt,T-shirt__G07,T-shirt__G07,3,3,no
1978,T-shirt/7_8.tif,T-shirt,T-shirt__G07,T-shirt__G07,3,3,no
1979,T-shirt/7_9.tif,T-shirt,T-shirt__G07,T-shirt__G07,3,3,no
1980,T-shirt/8_1.tif,T-shirt,T-shirt__G08,T-shirt__G08,3,3,no
1981,T-shirt/8_10.tif,T-shirt,T-shirt__G08,T-shirt__G08,3,3,no
1982,T-shirt/8_2.tif,T-shirt,T-shirt__G08,T-shirt__G08,3,3,no
1983,T-shirt/8_3.tif,T-shirt,T-shirt__G08,T-shirt__G08,3,3,no
1984,T-shirt/8_4.tif,T-shirt,T-shirt__G08,T-shirt__G08,3,3,no
1985,T-shirt/8_5.tif,T-shirt,T-shirt__G08,T-shirt__G08,3,3,no
1986,T-shirt/8_6.tif,T-shirt,T-shirt__G08,T-shirt__G08,3,3,no
1987,T-shirt/8_7.tif,T-shirt,T-shirt__G08,T-shirt__G08,3,3,no
1988,T-shirt/8_8.tif,T-shirt,T-shirt__G08,T-shirt__G08,3,3,no
1989,T-shirt/8_9.tif,T-shirt,T-shirt__G08,T-shirt__G08,3,3,no
1990,T-shirt/9_1.tif,T-shirt,T-shirt__G09,T-shirt__G09,4,4,no
1991,T-shirt/9_10.tif,T-shirt,T-shirt__G09,T-shirt__G09,4,4,no
1992,T-shirt/9_2.tif,T-shirt,T-shirt__G09,T-shirt__G09,4,4,no
1993,T-shirt/9_3.tif,T-shirt,T-shirt__G09,T-shirt__G09,4,4,no
1994,T-shirt/9_4.tif,T-shirt,T-shirt__G09,T-shirt__G09,4,4,no
1995,T-shirt/9_5.tif,T-shirt,T-shirt__G09,T-shirt__G09,4,4,no
1996,T-shirt/9_6.tif,T-shirt,T-shirt__G09,T-shirt__G09,4,4,no
1997,T-shirt/9_7.tif,T-shirt,T-shirt__G09,T-shirt__G09,4,4,no
1998,T-shirt/9_8.tif,T-shirt,T-shirt__G09,T-shirt__G09,4,4,no
1999,T-shirt/9_9.tif,T-shirt,T-shirt__G09,T-shirt__G09,4,4,no
2000,Tunic/10_1.tif,Tunic,Tunic__G10,Tunic__G10,4,4,no
2001,Tunic/10_10.tif,Tunic,Tunic__G10,Tunic__G10,4,4,no
2002,Tunic/10_2.tif,Tunic,Tunic__G10,Tunic__G10,4,4,no
